Blog_URL,Blog_Status,Blog_Meta,Blog_Catigory,Blog_Discription,Blog_Title,Blog_Name
http://longlostrelatives-smp.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:55:41 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Sat, 07 Mar 2015 13:41:53 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:55:41 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,"In an effort to find and connect to lost relatives, Susan shares her stories and opportunities in genealogy research. ",Long Lost Relatives.net,Long Lost Relatives.net
http://kinexxions.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:55:46 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Mon, 30 Mar 2015 16:26:04 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:55:46 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,"Native Hoosier writes about her genealogy, family history, photography, research tips, and travel. ",kinexxions,Kinexxions
http://idogenealogy.com/blog/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['Apache'], 'Date': ['Tue, 31 Mar 2015 12:56:05 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://idogenealogy.com/xmlrpc.php']}",Society - Genealogy,"Genealogy and life, all wrapped into one. Offers insight into Who Do You Think You Are?, RootsTech, and JGSLA. ","Blog | The Ginger Jewish Genealogist | Genealogy and Life,Blog « The Ginger Jewish Genealogist « Genealogy and Life The Genealogy Nitpicker",The Ginger Jewish Genealogist
http://www.jcths.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:55:56 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Wed, 18 Mar 2015 10:14:05 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:55:56 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,Kathy Chastain shares genealogical articles or other items of interest to people researching James County. ,"James County, Tennessee  Historical Society","James County, Tennessee  Historical Society"
http://www.geni.com/blog/,200,"{'Wp-Super-Cache': ['Served supercache file from PHP'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding,Cookie'], 'Server': ['nginx/1.6.2'], 'Cache-Control': ['max-age=3, must-revalidate'], 'Date': ['Tue, 31 Mar 2015 12:56:13 GMT'], 'Content-Type': ['text/html; charset=UTF-8']}",Society - Genealogy,"Geni.com provides genealogy news, tips, advice and profiles of famous people. ",Genealogy Blog - The Geni Blog,The Geni Blog
http://blogfinder.genealogue.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['ASP.NET'], 'Set-Cookie': ['ASPSESSIONIDSQBCBAAB=JPMBJMEBHBIBHOHBCKOPMAAP; path=/'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['Microsoft-IIS/7.5'], 'Cache-Control': ['private'], 'Date': ['Tue, 31 Mar 2015 12:56:23 GMT'], 'Content-Type': ['text/html; Charset=iso-8859-1']}",Society - Genealogy,Tracks over 1700 genealogy blogs worldwide. ,Genealogy Blog Finder,Genealogy Blog Finder
http://news.genealogytoday.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['PleskLin'], 'Accept-Ranges': ['bytes'], 'Server': ['Apache'], 'Last-Modified': ['Sat, 30 Aug 2014 18:18:11 GMT'], 'Etag': ['""574914-571a-501dccad5dec0""'], 'Date': ['Tue, 31 Mar 2015 12:56:20 GMT'], 'Content-Type': ['text/html'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,Articles and news relating to genealogy. ,Genealogy News Center at Genealogy Today,Genealogy News Center
http://www.geneabloggers.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['wfvt_515094863=551a997c24bcb; expires=Tue, 31-Mar-2015 13:26:28 GMT; Max-Age=1800; path=/; httponly'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'X-Powered-By': ['PHP/5.5.22'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache'], 'Date': ['Tue, 31 Mar 2015 12:56:28 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.geneabloggers.com/xmlrpc.php']}",Society - Genealogy,"Resource useful for genealogist doing their family histories, and discusses a great awakening in genealogy. ",Geneabloggers,GeneaBloggers
http://blog.geneablogie.net/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['PHPSESSID=iunavnha5n7d17p383c9vmr447; path=/'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Expires': ['Thu, 19 Nov 1981 08:52:00 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-store, no-cache, must-revalidate, post-check=0, pre-check=0'], 'Date': ['Tue, 31 Mar 2015 12:56:29 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://blog.geneablogie.net/xmlrpc.php']}",Society - Genealogy,Providing updates on the author's personal family history research plus reviews of genealogical items and books. ,GeneaBlogie,Geneablogie
http://www.genealogyblog.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache'], 'X-Ua-Compatible': ['IE=edge,chrome=1'], 'Date': ['Tue, 31 Mar 2015 12:56:25 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.genealogyblog.com/xmlrpc.php']}",Society - Genealogy,"Information on how to research family history including topics such as locating an ancestor, records, museums, seminars, events and genealogical tools. ",GenealogyBlog,Genealogy Blog
http://granite-in-my-blood.blogspot.com,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:56:04 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Tue, 31 Mar 2015 04:31:12 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:56:04 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,Sharing gravestone photography and family history resources. ,Granite in My Blood,Granite in my Blood
http://french-genealogy.typepad.com/,200,"{'X-Varnish': ['3654486075'], 'X-Cache': ['MISS from proxy2'], 'X-Phapp': ['oak-tp-web016'], 'Age': ['0'], 'Vary': ['cookie,Accept-Encoding'], 'Server': ['cloudflare-nginx'], 'Via': ['1.1 varnish, 1.1 proxy2 (squid/3.4.9)'], 'X-Webserver': ['oak-tp-web016'], 'Date': ['Tue, 31 Mar 2015 12:56:30 GMT'], 'Cf-Ray': ['1cfc36edffd303c4-SIN'], 'Content-Type': ['text/html; charset=utf-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,Searching for her children's French ancestors has brought a treasure trove of history for this blogger. ,The French Genealogy Blog,The French Genealogy Blog
http://irishfamilyresearch.blogspot.com,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:55:56 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Fri, 03 Oct 2014 07:14:40 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:55:56 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,Tips and news from the world of Irish genealogy. ,Irish Genealogy: Help! The Faery Folk Hid My Ancestors!,Irish Genealogy: Help! The Faery Folk Hid My Ancestors!
http://www.waleg.com/celebrities/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['__cfduid=de7f130c230e136e46f850149355b863d1427806599; expires=Wed, 30-Mar-16 12:56:39 GMT; path=/; domain=.waleg.com; HttpOnly'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['cloudflare-nginx'], 'Last-Modified': ['Sun, 18 Jan 2015 10:16:44 GMT'], 'Etag': ['W/""4e52-50cea80a91b00""'], 'Date': ['Tue, 31 Mar 2015 12:56:39 GMT'], 'Cf-Ray': ['1cfc372c44ba14fd-CDG'], 'Content-Type': ['text/html']}",Arts - Celebrities,"Celebrity photos, news, and gossip. ",Waleg Celebrities . Get the dish on Hollywood Celebs,Waleg
http://www.woofactor.com,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Expires': ['Thu, 19 Nov 1981 08:52:00 GMT'], 'Vary': ['Accept-Encoding,User-Agent'], 'X-Powered-By': ['PHP/5.3.29'], 'Server': ['Apache/2.2.22'], 'Last-Modified': ['Mon, 30 Mar 2015 18:47:46 GMT'], 'Pragma': ['no-cache'], 'Cache-Control': ['no-store, no-cache, must-revalidate, post-check=0, pre-check=0'], 'Date': ['Tue, 31 Mar 2015 12:56:39 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.woofactor.com/wordpress/xmlrpc.php']}",Arts - Celebrities,"Woo Factor offers celebrity gossip, dating news and discussions about love and relationships. ","Celebrity Gossip, Hollywood Movies & Celebrities Biography | Woo Factor",Woo Factor
http://www.thesuperficial.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache/2.2.15 (CentOS)'], 'Date': ['Tue, 31 Mar 2015 12:56:41 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.thesuperficial.com/wp/xmlrpc.php']}",Arts - Celebrities,Blog offering the latest celebrity news and gossip. ,"The Superficial - Sarcastic celebrity coverage, bikinis and uncensored photos",The Superficial
http://www.thestylebitches.com/,200,"{'X-Varnish': ['1286606958'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['PHP/5.4.32'], 'Age': ['0'], 'Server': ['Apache/2.4.10 (Unix) OpenSSL/1.0.1e-fips mod_bwlimited/1.4'], 'Via': ['1.1 varnish, 1.1 proxy2 (squid/3.4.9)'], 'Date': ['Tue, 31 Mar 2015 12:56:45 GMT'], 'Content-Type': ['text/html'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Arts - Celebrities,Bitching on celebrity fashion and gossip. ,The Style Bitches - Online Gambling Info,The Style Bitches
http://georgiablackcrackers.blogspot.com,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:56:08 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Thu, 19 Mar 2015 10:59:23 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:56:08 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,A chemist trawls through her Georgia ancestors. ,Georgia Black Crackers,Georgia Black Crackers
http://familyoralhistory.us/news/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['exp_last_visit=1112446599; expires=Wed, 30-Mar-2016 12:56:39 GMT; path=/; domain=.familyoralhistory.us', 'exp_last_activity=1427806599; expires=Wed, 30-Mar-2016 12:56:39 GMT; path=/; domain=.familyoralhistory.us', 'exp_tracker=a%3A1%3A%7Bi%3A0%3Bs%3A4%3A%22news%22%3B%7D; path=/; domain=.familyoralhistory.us'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Expires': ['Tue, 31 Mar 2015 12:56:40 GMT'], 'Vary': ['Accept-Encoding, User-Agent'], 'Server': ['Apache'], 'Cache-Control': ['max-age=1'], 'Date': ['Tue, 31 Mar 2015 12:56:39 GMT'], 'Content-Type': ['text/html; charset=UTF-8']}",Society - Genealogy,Blogger covers the topic of collecting oral family histories using digital tools. ,"News Blog | Family Oral History Using Digital Tools 
		
	",Family Oral History
http://gretabog.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:55:59 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Mon, 23 Mar 2015 18:02:27 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:55:59 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,Seriously consumed by genealogy since 2005. Greta shares information on the families she researches and offers tips and techniques on doing genealogy. ,Greta's Genealogy Bog,Greta's Genealogy Blog
http://www.spicyscoop.com,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Powered-By': ['PHP/5.4.32'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Server': ['Apache/2.2.29 (Unix) mod_ssl/2.2.29 OpenSSL/0.9.8e-fips-rhel5 mod_bwlimited/1.4 mod_perl/2.0.8 Perl/v5.8.8'], 'Date': ['Tue, 31 Mar 2015 12:56:46 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.spicyscoop.com/xmlrpc.php']}",Arts - Celebrities,"Celebrities, gossip, music, movies, tv shows, love, rumor, and scandal. ",消費者金融キャッシングの審査に必要な書類,Spicy Scoop
http://genealogysstar.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:56:16 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Tue, 31 Mar 2015 12:55:05 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:56:16 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,Universal guide for genealogy and genealogists. ,Genealogy's Star,Genealogy's Star
http://eogn.typepad.com/,200,"{'X-Varnish': ['3654495066'], 'X-Cache': ['MISS from proxy2'], 'X-Phapp': ['oak-tp-web003'], 'Age': ['0'], 'Vary': ['cookie,Accept-Encoding'], 'Server': ['cloudflare-nginx'], 'Via': ['1.1 varnish, 1.1 proxy2 (squid/3.4.9)'], 'X-Webserver': ['oak-tp-web003'], 'Date': ['Tue, 31 Mar 2015 12:56:48 GMT'], 'Cf-Ray': ['1cfc375ab1711129-SIN'], 'Content-Type': ['text/html; charset=utf-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,Straight talk on a daily basis about genealogy and family history research. ,Eastman's Online Genealogy Newsletter,Eastman's Online Genealogy Newsletter
http://www.footnotemaven.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5,80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:56:33 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Mon, 16 Mar 2015 05:12:56 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:56:33 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,"Discussions of source citations, and opinions on the genealogy society in general. ",f o o t n o t e M a v e n,FootnoteMaven
http://www.celmina.com/genealogy/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache'], 'Link': ['<http://wp.me/FIDJ>; rel=shortlink'], 'Date': ['Tue, 31 Mar 2015 12:56:57 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://www.celmina.com/genealogy/xmlrpc.php']}",Society - Genealogy,"Third generation Latvian-Canadian and an aspiring professional genealogist who loves history, languages, travel and geography. ",Discovering Latvian Roots,Discovering Latvian Roots
http://frommainetokentucky.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:56:28 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Tue, 31 Mar 2015 04:03:15 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:56:28 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,"Genealogy blog about ancestors who lived in almost every state between Maine, Virginia, and Illinois. ",From Maine to Kentucky,From Maine to Kentucky
http://lawprofessors.typepad.com/whitecollarcrime_blog/,200,"{'X-Varnish': ['3199014830'], 'X-Cache': ['MISS from proxy2'], 'X-Phapp': ['oak-tp-web018'], 'Age': ['0'], 'Vary': ['cookie,Accept-Encoding'], 'Server': ['cloudflare-nginx'], 'Via': ['1.1 varnish, 1.1 proxy2 (squid/3.4.9)'], 'X-Webserver': ['oak-tp-web018'], 'Date': ['Tue, 31 Mar 2015 12:56:59 GMT'], 'Cf-Ray': ['1cfc37a596c517c2-SIN'], 'Content-Type': ['text/html; charset=utf-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Crime,Discusses the legal aspects of white collar crime. ,White Collar Crime Prof Blog,White Collar Crime Prof Blog
http://www.popcrunch.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'Accept-Ranges': ['bytes'], 'Expires': ['Tue, 31 Mar 2015 12:57:05 GMT'], 'Vary': ['Accept-Encoding', 'User-Agent'], 'Server': ['LiteSpeed'], 'Last-Modified': ['Tue, 31 Mar 2015 12:43:57 GMT'], 'Cache-Control': ['public, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:57:05 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Arts - Celebrities,"Celebrity news and gossip blog covering actors and actresses, musicians, athletes, and other popular personalities. ",PopCrunch - Where Culture And Entertainment Collide,PopCrunch
http://www.popsugar.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Content-Language': ['en-US'], 'X-Cache': ['MISS from proxy2'], 'Set-Cookie': ['ss1=0%7C1429806623%7C20HhKAuoMbsjxyqGJP6RbqfmUOpgPG9A7fea9BvRNsu6nt5z7mKVoZ4D5jzi3tayatbdofePPzm76rW7NWr02RArr1wc8QgPyj3kT4nIjoEL%2FtTCSmG7zV6BN%2FhVcrxRKXRlukS3oO%2BeH9durS2q3ZM%2B1tO7%2F4lZtdIqFfZp5ctTAVBe9tp0X6Chnx03kXElaLx%2BOKP5NFhTC8R0btPHIg%3D%3D%7C9e2b20d992b6934b3ee4323590c7de340ee2c155; expires=Thu, 23-Apr-2015 16:30:23 GMT; Max-Age=2000000; path=/'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Expires': ['Tue, 31 Mar 2015 12:59:28 GMT'], 'Vary': ['Cookie, User-Agent', 'Accept-Encoding'], 'X-Powered-By': ['PHP/5.5.17'], 'Server': ['nginx/1.6.2'], 'Cache-Control': ['private'], 'Date': ['Tue, 31 Mar 2015 12:57:03 GMT'], 'P3P': ['CP=""CAO DSP COR CUR ADM DEV TAI PSA PSD IVA IVD CONi HIS OUR DELi SAMi IND UNI INT CNT""'], 'Content-Type': ['text/html; charset=utf-8'], 'X-Popsugar-Server-Name': ['sugarprodweb21.sugarops.com']}",Arts - Celebrities,"Entertainment and celebrity gossip, photos, and news. ",POPSUGAR,Popsugar
http://www.genealogyguys.com/,200,"{'X-Varnish': ['1785156424 1729019426'], 'X-Cache': ['HIT', 'MISS from proxy2'], 'X-Powered-By': ['PHP/5.3.10-1ubuntu3.15'], 'Age': ['464331'], 'Vary': ['Accept-Encoding'], 'Server': ['Apache/2.2.22 (Ubuntu)'], 'Last-Modified': ['Thu, 26 Mar 2015 03:57:21 GMT'], 'Via': ['1.1 varnish, 1.1 proxy2 (squid/3.4.9)'], 'Accept-Ranges': ['bytes'], 'Date': ['Tue, 31 Mar 2015 12:56:13 GMT'], 'X-Libsyn-Host': ['web-engine2.libsyn.com'], 'Content-Type': ['text/html'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Genealogy,Long running podcast discussing all things genealogy. ,The Genealogy Guys Podcast,Genealogy Guys Podcast
http://blog.eogn.com/,200,"{'Via': ['1.1 proxy2 (squid/3.4.9)'], 'X-Cache': ['MISS from proxy2'], 'X-Nananana': ['Batcache'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding', 'Cookie'], 'X-Ac': ['1.fra _dfw'], 'Server': ['nginx'], 'Last-Modified': ['Tue, 31 Mar 2015 12:52:21 GMT'], 'Link': ['<http://wp.me/5Z3>; rel=shortlink'], 'Cache-Control': ['max-age=34, must-revalidate'], 'Date': ['Tue, 31 Mar 2015 12:56:47 GMT'], 'X-Hacker': [""If you're reading this, you should visit automattic.com/jobs and apply to join the fun, mention this header.""], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Pingback': ['http://blog.eogn.com/xmlrpc.php']}",Society - Genealogy,News for genealogy product consumers. ,Eastman's Online Genealogy Newsletter | The Daily Online Genealogy Newsletter,Eastman's Online Genealogy
http://wherearethemissing.blogspot.com/,200,"{'Alternate-Protocol': ['80:quic,p=0.5'], 'X-Xss-Protection': ['1; mode=block'], 'X-Cache': ['MISS from proxy2'], 'X-Content-Type-Options': ['nosniff'], 'Accept-Ranges': ['none'], 'Expires': ['Tue, 31 Mar 2015 12:56:58 GMT'], 'Vary': ['Accept-Encoding'], 'Server': ['GSE'], 'Last-Modified': ['Sun, 05 Oct 2014 04:00:54 GMT'], 'Via': ['1.1 proxy2 (squid/3.4.9)'], 'Cache-Control': ['private, max-age=0'], 'Date': ['Tue, 31 Mar 2015 12:56:58 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080']}",Society - Crime,"Posting about missing people, adults and children. ",4 　はじめてのエステ　エステを上手く利用！,Where are the Missing
http://www.ok.co.uk/home/,200,"{'X-Drupal-Cache': ['MISS'], 'X-Powered-By': ['PHP/5.4.35-1~dotdeb.1'], 'X-Cacheable': ['YES'], 'Last-Modified': ['Tue, 31 Mar 2015 12:54:02 +0000'], 'Etag': ['""1427806442-1""'], 'X-Ns': ['1'], 'X-Ua-Compatible': ['IE=edge,chrome=1'], 'Content-Language': ['en'], 'Expires': ['Sun, 19 Nov 1978 05:00:00 GMT'], 'Link': ['<http://www.ok.co.uk/>; rel=""canonical"",<http://www.ok.co.uk/>; rel=""shortlink""'], 'Date': ['Tue, 31 Mar 2015 12:55:05 GMT'], 'Accept-Ranges': ['bytes'], 'X-Varnish': ['1562339764 1562339565'], 'X-Cache': ['Hit from cloudfront', 'MISS from proxy2'], 'Age': ['189'], 'Server': ['Apache/2.2.22 (Debian)'], 'X-Amz-Cf-Id': ['8MPdhfvlAvx_tYLzTQNdsomEhmMjluvBwFKfBGlJ7BFth3BL4J1pAA=='], 'Via': ['1.1 184f95fb536e230a39326c8c8298c1af.cloudfront.net (CloudFront), 1.1 proxy2 (squid/3.4.9)'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'Vary': ['Accept-Encoding'], 'Cache-Control': ['public, max-age=300'], 'Content-Type': ['text/html; charset=utf-8'], 'X-Generator': ['Drupal 7 (http://drupal.org)']}",Arts - Celebrities,"Up to the minute celebrity news, gossip and photographs from the world's biggest selling celebrity lifestyle magazine. ",OK! Magazine,OK!
http://popbytes.com/,200,"{'X-Varnish': ['23480027 23480010'], 'X-Cache': ['MISS from proxy2'], 'Accept-Ranges': ['bytes'], 'Age': ['19'], 'Vary': ['Accept-Encoding'], 'X-Cacheable': ['YES:Forced'], 'Server': ['Apache'], 'Via': ['1.1 varnish, 1.1 proxy2 (squid/3.4.9)'], 'Link': ['<http://popbytes.com/>; rel=shortlink'], 'Date': ['Tue, 31 Mar 2015 12:57:09 GMT'], 'Content-Type': ['text/html; charset=UTF-8'], 'X-Cache-Lookup': ['MISS from proxy2:8080'], 'X-Pingback': ['http://popbytes.com/xmlrpc.php']}",Arts - Celebrities,"Fresh celebrity news, photos, and gossip. ","PopBytes | WHEN MUSIC POPS, WE TURN IT UP",PopBytes
